Date	Author	NumAffectedFiles	Contains .sql
2019-02-28 13:59:27 +0100	Benoit	1	1
2019-02-24 18:43:38 +0100	Benoit	1	0
2019-02-24 17:53:57 +0100	Benoit	4	0
2019-02-17 22:46:40 +0100	Benoit	2	0
2018-06-17 01:05:49 +0200	ia	1	0
2018-06-17 01:05:49 +0200	ia	1	0
2017-12-28 13:29:42 +0100	theonlydoo	4	0
2016-05-04 15:25:41 +0200	Benoit	2	0
2016-03-10 17:09:38 +0100	Benoit	1	0
2016-03-10 17:04:33 +0100	Benoit	1	0
2016-03-10 15:41:43 +0100	Benoit	1	0
2016-03-08 13:50:53 +0100	Benoit	1	0
2016-02-27 16:02:06 +0100	remeh	1	0
2016-02-27 15:51:25 +0100	remeh	4	0
2016-02-27 15:08:57 +0100	remeh	1	0
2016-02-27 15:04:35 +0100	remeh	1	0
2016-02-26 10:28:36 +0100	Benoit	1	0
2016-02-25 13:47:46 +0100	remeh	1	0
2016-02-21 20:53:04 +0100	remeh	1	0
2016-02-21 20:17:40 +0100	remeh	1	0
2016-02-21 19:04:06 +0100	remeh	1	0
2016-02-19 13:04:37 +0100	remeh	1	0
2016-02-18 22:15:46 +0100	remeh	1	0
2016-02-18 21:49:09 +0100	remeh	4	0
2016-02-18 13:34:00 +0100	remeh	1	0
2016-02-18 12:40:10 +0100	remeh	1	1
2015-11-04 23:24:08 +0100	Benoit	14	0
2015-08-25 11:54:15 +0200	Benoit	1	0
2015-08-25 01:36:49 +0200	Benoit	1	0
2015-08-25 01:19:55 +0200	Benoit	1	0
2015-08-16 22:44:39 +0200	Benoit	3	0
2015-08-16 22:42:42 +0200	Benoit	2	0
2015-08-16 22:20:10 +0200	Benoit	1	0
2015-05-01 13:04:59 +0200	Benoit	1	0
2015-05-01 12:59:31 +0200	Benoit	28	0
2015-05-01 12:57:39 +0200	Benoit	7	0
2015-03-30 23:41:01 +0200	Benoit	1	0
2015-03-30 23:38:42 +0200	Benoit	1	0
2015-03-30 22:23:11 +0200	Benoit	1	0
2015-03-30 22:19:21 +0200	Benoit	2	0
2015-03-30 22:02:48 +0200	Benoit	1	0
2015-03-14 17:33:54 +0100	Benoit	1	1
2015-03-14 17:32:49 +0100	Benoit	1	1
2015-03-14 17:29:16 +0100	Benoit	1	0
2015-03-14 17:25:52 +0100	Benoit	3	2
2015-03-14 17:16:29 +0100	Benoit	4	2
2015-03-14 17:04:05 +0100	Benoit	29	0
2015-03-14 16:53:22 +0100	Benoit	5	2
2015-03-14 16:23:33 +0100	Benoit	5	2
2015-03-14 15:56:16 +0100	Benoit	3	0
2015-03-01 00:44:52 +0100	Benoit	4	0
2015-02-28 22:16:39 +0100	Benoit	1	0
2015-02-28 22:08:27 +0100	Benoit	2	0
2015-02-28 22:02:42 +0100	Benoit	2	0
2015-02-28 21:37:28 +0100	Benoit	2	0
2015-02-28 21:12:51 +0100	Benoit	1	0
2015-02-24 22:25:32 +0100	Benoit	2	0
2015-02-24 22:18:54 +0100	Benoit	1	0
2015-02-24 22:15:07 +0100	Benoit	1	0
2015-02-24 22:11:04 +0100	Benoit	3	0
2015-02-22 16:50:35 +0100	Benoit	2	0
2015-02-21 19:19:23 +0100	Benoit	4	0
2015-02-21 18:10:11 +0100	Benoit	1	0
2015-02-21 17:20:14 +0100	Benoit	2	0
2015-02-21 16:40:56 +0100	Benoit	1	0
2015-02-19 23:28:27 +0100	Benoit	3	0
2015-02-19 23:07:11 +0100	Benoit	7	2
2015-02-19 21:39:59 +0100	Benoit	3	0
2015-02-17 08:39:24 +0100	Benoit	2	0
2015-02-16 22:51:57 +0100	Benoit	2	0
2015-02-16 22:41:41 +0100	Benoit	1	0
2015-02-16 22:40:29 +0100	Benoit	1	0
2015-02-16 22:18:57 +0100	Benoit	3	0
2015-02-16 21:17:32 +0100	Benoit	1	0
2015-02-15 22:03:40 +0100	Benoit	2	1
2015-02-15 21:52:50 +0100	Benoit	5	0
2015-02-15 19:23:08 +0100	Benoit	1	1
2015-02-15 19:18:55 +0100	Benoit	2	0
2015-02-15 18:37:45 +0100	Benoit	4	0
2015-02-15 17:34:38 +0100	Benoit	2	0
2015-02-15 16:48:24 +0100	Benoit	4	1
2015-02-15 16:15:23 +0100	Benoit	5	0
2015-02-14 18:18:10 +0100	Benoit	2	0
2015-02-13 05:46:45 +0100	Benoit	4	0
2015-02-13 01:43:55 +0100	Benoit	3	0
2015-02-13 00:46:50 +0100	Benoit	2	0
2015-02-13 00:38:39 +0100	Benoit	1	0
2015-02-13 00:36:10 +0100	Benoit	3	0
2015-02-12 00:13:53 +0100	Benoit	4	0
