Date	Author	NumAffectedFiles	Contains .sql
2018-04-15 17:03:30 +0200	Saša	11	3
2018-04-15 16:59:19 +0200	Saša	1	0
2018-02-27 19:56:28 +0100	Saša	4	0
2018-02-27 19:56:16 +0100	Saša	11	3
2016-11-03 16:26:27 +0300	M	10	3
2016-03-12 17:38:47 +0100	Saša	1	0
2016-01-20 11:52:38 +0100	Andreas	2	0
2016-01-20 11:48:50 +0100	Andreas	1	0
2016-01-16 15:05:46 +0100	umpirsky	16	3
