Date	Author	NumAffectedFiles	Contains .sql
2016-12-11 23:21:30 -0500	M0ser	2	0
2016-12-11 23:21:18 -0500	M0ser	1	0
2016-12-04 13:50:53 -0500	M0ser	2	0
2016-12-04 13:50:48 -0500	M0ser	1	0
2016-11-30 03:02:27 -0500	M0ser	1	0
2016-11-10 00:01:33 -0500	m0ser	2	0
2016-11-10 00:01:24 -0500	m0ser	3	0
2016-09-29 17:55:35 -0400	m0ser	2	0
2016-09-29 17:55:30 -0400	m0ser	1	0
2016-09-29 17:54:04 -0400	m0ser	2	0
2016-09-29 17:53:49 -0400	m0ser	1	0
2016-09-23 11:33:19 -0400	m0ser	2	0
2016-09-23 11:32:34 -0400	m0ser	2	0
2016-09-21 14:37:57 -0400	m0ser	2	0
2016-09-21 14:37:48 -0400	m0ser	1	0
2016-09-21 14:35:23 -0400	m0ser	2	0
2016-09-21 14:35:11 -0400	m0ser	1	0
2016-09-14 02:50:30 -0400	m0ser	2	0
2016-09-14 02:50:22 -0400	m0ser	1	0
2016-09-14 02:34:50 -0400	m0ser	2	0
2016-09-14 02:34:44 -0400	m0ser	1	0
2016-09-14 02:17:55 -0400	m0ser	2	0
2016-09-14 02:17:49 -0400	m0ser	2	0
2016-09-14 01:18:32 -0400	m0ser	2	0
2016-09-14 01:18:01 -0400	m0ser	3	0
2016-09-08 23:32:09 -0400	m0ser	2	0
2016-09-08 22:57:04 -0400	m0ser	5	0
2016-09-08 17:08:13 -0400	m0ser	2	0
2016-09-08 15:44:17 -0400	m0ser	2	0
2016-09-08 15:44:08 -0400	m0ser	7	0
2016-09-08 15:43:02 -0400	m0ser	2	0
2016-09-08 03:09:39 -0400	m0ser	2	0
2016-09-08 03:07:12 -0400	m0ser	2	0
2016-09-08 03:06:11 -0400	m0ser	2	0
2016-09-08 03:06:11 -0400	m0ser	3	0
2016-08-29 13:38:25 -0400	M0ser	2	0
2016-08-29 13:38:24 -0400	M0ser	3	0
2016-08-29 11:23:34 -0400	M0ser	2	0
2016-08-29 11:23:33 -0400	M0ser	2	0
2016-08-21 07:12:40 -0400	M0ser	1	0
2016-08-20 14:04:39 -0400	M0ser	2	0
2016-08-20 14:04:39 -0400	M0ser	2	0
2016-08-20 14:03:57 -0400	M0ser	3	0
2016-08-20 11:41:21 -0400	M0ser	1	0
2016-08-20 11:37:27 -0400	M0ser	2	0
2016-08-20 11:37:27 -0400	M0ser	7	0
2016-08-18 12:30:55 -0400	M0ser	2	0
2016-08-18 12:30:55 -0400	M0ser	2	0
2016-08-18 12:29:20 -0400	M0ser	2	0
2016-08-18 12:29:19 -0400	M0ser	3	0
2016-08-18 12:01:23 -0400	M0ser	2	0
2016-08-18 12:01:22 -0400	M0ser	3	0
2016-08-18 08:01:57 -0400	M0ser	2	0
2016-08-18 08:00:28 -0400	M0ser	2	0
2016-08-18 08:00:27 -0400	M0ser	2	0
2016-08-13 08:56:07 -0400	M0ser	2	0
2016-08-13 08:56:06 -0400	M0ser	2	0
2016-08-13 07:09:58 -0400	M0ser	2	0
2016-08-13 07:09:57 -0400	M0ser	4	0
2016-08-13 02:37:47 -0400	M0ser	2	0
2016-08-13 02:37:46 -0400	M0ser	1	0
2016-08-13 02:34:00 -0400	M0ser	1	0
2016-08-13 02:33:10 -0400	M0ser	2	0
2016-08-13 02:33:10 -0400	M0ser	1	0
2016-08-13 02:32:04 -0400	M0ser	3	0
2016-08-13 02:30:41 -0400	M0ser	7	0
2016-08-12 12:04:36 -0400	M0ser	1	0
2016-08-12 12:03:24 -0400	M0ser	2	0
2016-08-12 12:03:23 -0400	M0ser	2	0
2016-08-12 12:01:01 -0400	M0ser	9	0
2016-08-09 17:40:20 -0400	M0ser	2	0
2016-08-09 17:40:19 -0400	M0ser	1	0
2016-08-09 17:36:57 -0400	M0ser	2	0
2016-08-09 17:35:36 -0400	M0ser	2	0
2016-08-09 17:35:35 -0400	M0ser	3	0
2016-05-06 15:24:05 -0400	M0ser	2	0
2016-05-06 15:24:04 -0400	M0ser	1	0
2016-05-06 15:06:17 -0400	M0ser	2	0
2016-05-06 15:05:56 -0400	M0ser	1	0
2016-05-06 10:43:20 -0400	M0ser	2	0
2016-05-06 10:42:30 -0400	M0ser	2	0
2016-05-06 10:42:29 -0400	M0ser	2	0
2016-03-24 04:41:00 -0400	M0ser	2	0
2016-03-24 04:40:07 -0400	M0ser	2	0
2016-03-24 04:40:06 -0400	M0ser	4	0
2016-03-11 06:08:03 -0500	M0ser	2	0
2016-03-11 06:08:03 -0500	M0ser	2	0
2016-03-11 06:03:10 -0500	M0ser	2	0
2016-03-11 05:43:58 -0500	M0ser	2	0
2016-03-11 05:43:58 -0500	M0ser	1	0
2016-03-11 05:39:16 -0500	M0ser	3	0
2016-02-24 00:22:39 -0500	m0ser	2	0
2016-02-24 00:14:14 -0500	JustinMooser	2	0
2016-02-24 00:14:13 -0500	JustinMooser	2	0
2016-02-23 20:49:27 -0500	JustinMooser	2	0
2016-02-23 20:48:26 -0500	JustinMooser	2	0
2016-02-23 20:48:25 -0500	JustinMooser	2	0
2016-02-08 04:52:33 -0500	JustinMooser	2	0
2016-02-08 04:52:32 -0500	JustinMooser	2	0
2016-02-08 04:49:28 -0500	JustinMooser	1	0
2016-02-08 04:47:01 -0500	JustinMooser	2	0
2016-02-08 04:45:44 -0500	JustinMooser	1	0
2016-02-08 04:45:24 -0500	JustinMooser	1	0
2016-02-08 04:19:01 -0500	JustinMooser	2	0
2016-02-08 04:19:01 -0500	JustinMooser	3	0
2016-02-08 04:13:15 -0500	JustinMooser	2	0
2016-02-08 04:13:13 -0500	JustinMooser	4	0
2016-02-07 01:56:38 -0500	JustinMooser	2	0
2016-02-07 01:56:36 -0500	JustinMooser	3	0
2016-02-05 04:05:10 -0500	JustinMooser	2	0
2016-02-05 04:05:08 -0500	JustinMooser	2	0
2016-02-03 03:04:06 -0500	JustinMooser	2	0
2016-02-03 03:04:05 -0500	JustinMooser	2	0
2016-02-02 14:28:55 -0500	JustinMooser	2	0
2016-02-02 03:03:39 -0500	JustinMooser	2	0
2016-02-02 03:03:38 -0500	JustinMooser	2	0
2016-02-01 21:55:49 -0500	JustinMooser	2	0
2016-02-01 21:55:48 -0500	JustinMooser	4	0
2016-01-31 03:35:18 -0500	JustinMooser	2	0
2016-01-31 03:35:17 -0500	JustinMooser	2	0
2016-01-31 00:37:01 -0500	JustinMooser	2	0
2016-01-31 00:37:00 -0500	JustinMooser	2	0
2016-01-31 00:30:54 -0500	JustinMooser	2	0
2016-01-31 00:30:53 -0500	JustinMooser	2	0
2016-01-20 14:24:18 -0800	JustinMooser	2	0
2016-01-20 14:24:17 -0800	JustinMooser	1	0
2016-01-18 16:16:05 -0800	JustinMooser	2	0
2016-01-18 16:16:04 -0800	JustinMooser	2	0
2016-01-16 20:18:17 -0800	JustinMooser	2	0
2016-01-16 20:18:16 -0800	JustinMooser	2	0
2016-01-16 20:02:42 -0800	JustinMooser	2	0
2016-01-16 19:59:53 -0800	JustinMooser	2	0
2016-01-16 19:59:52 -0800	JustinMooser	2	0
2016-01-16 19:53:20 -0800	JustinMooser	2	0
2016-01-16 19:53:19 -0800	JustinMooser	1	0
2016-01-16 19:48:07 -0800	JustinMooser	2	0
2016-01-16 19:48:07 -0800	JustinMooser	2	0
2016-01-16 19:42:44 -0800	JustinMooser	2	0
2016-01-16 19:42:43 -0800	JustinMooser	1	0
2016-01-16 19:40:35 -0800	JustinMooser	2	0
2016-01-16 19:40:35 -0800	JustinMooser	2	0
2016-01-16 19:38:12 -0800	JustinMooser	1	0
2016-01-16 19:29:44 -0800	JustinMooser	3	0
2016-01-16 18:21:36 -0800	JustinMooser	13	0
2015-12-28 13:07:50 -0500	JustinMooser	1	0
2015-12-28 13:07:50 -0500	JustinMooser	1	0
2015-12-28 13:07:32 -0500	JustinMooser	1	0
2015-12-15 11:22:08 -0500	JustinMooser	1	0
2015-12-15 11:22:07 -0500	JustinMooser	1	0
2015-12-15 10:31:40 -0500	JustinMooser	1	0
2015-12-15 10:31:39 -0500	JustinMooser	1	0
2015-12-15 10:31:09 -0500	JustinMooser	1	0
2015-11-05 15:36:06 -0500	JustinMooser	1	0
2015-11-05 15:35:15 -0500	JustinMooser	1	0
2015-11-05 15:35:13 -0500	JustinMooser	2	0
2015-11-05 14:05:25 -0500	JustinMooser	1	0
2015-11-05 14:05:24 -0500	JustinMooser	1	0
2015-11-05 13:09:11 -0500	JustinMooser	1	0
2015-11-05 13:09:10 -0500	JustinMooser	3	0
2015-11-05 00:53:55 -0500	JustinMooser	1	0
2015-11-04 21:51:19 -0500	JustinMooser	1	0
2015-11-04 21:51:18 -0500	JustinMooser	2	0
2015-11-01 00:16:53 -0400	JustinMooser	1	0
2015-11-01 00:16:52 -0400	JustinMooser	2	0
2015-10-30 22:57:12 -0400	JustinMooser	1	0
2015-10-30 22:57:12 -0400	JustinMooser	1	0
2015-10-30 22:55:17 -0400	JustinMooser	1	0
2015-10-30 22:55:16 -0400	JustinMooser	1	0
2015-10-30 18:29:36 -0400	JustinMooser	1	0
2015-10-30 18:29:34 -0400	JustinMooser	2	0
2015-10-30 14:41:37 -0400	JustinMooser	1	0
2015-10-30 14:41:36 -0400	JustinMooser	2	0
2015-10-30 14:19:19 -0400	JustinMooser	1	0
2015-10-30 14:19:18 -0400	JustinMooser	1	0
2015-10-30 13:37:05 -0400	JustinMooser	1	0
2015-10-30 13:37:04 -0400	JustinMooser	3	0
2015-10-29 17:45:59 -0400	JustinMooser	1	0
2015-10-29 17:45:58 -0400	JustinMooser	1	0
2015-10-29 17:17:32 -0400	JustinMooser	1	0
2015-10-29 17:17:14 -0400	JustinMooser	2	0
2015-10-29 13:35:17 -0400	JustinMooser	1	0
2015-10-29 13:35:16 -0400	JustinMooser	1	0
2015-10-29 13:07:59 -0400	JustinMooser	1	0
2015-10-29 11:57:30 -0400	JustinMooser	1	0
2015-10-29 11:57:13 -0400	JustinMooser	1	0
2015-10-29 11:53:59 -0400	JustinMooser	11	0
2015-10-29 11:43:11 -0400	JustinMooser	19	0
2015-10-29 02:36:21 -0400	JustinMooser	31	0
2015-10-27 15:25:23 -0400	JustinMooser	1	0
2015-10-27 15:25:22 -0400	JustinMooser	1	0
2015-10-06 19:07:48 -0400	JustinMooser	1	0
2015-10-06 19:07:47 -0400	JustinMooser	2	0
2015-10-06 18:42:01 -0400	JustinMooser	1	0
2015-10-06 18:42:00 -0400	JustinMooser	1	0
2015-10-06 16:25:44 -0400	JustinMooser	1	0
2015-10-06 16:25:43 -0400	JustinMooser	1	0
2015-10-06 16:23:12 -0400	JustinMooser	1	0
2015-10-06 16:23:00 -0400	JustinMooser	2	0
2015-10-06 15:01:17 -0400	JustinMooser	1	0
2015-10-06 14:57:06 -0400	JustinMooser	1	0
2015-10-06 14:56:51 -0400	JustinMooser	1	0
2015-10-06 14:56:00 -0400	JustinMooser	1	0
2015-10-06 14:55:59 -0400	JustinMooser	3	0
2015-10-06 01:51:22 -0400	JustinMooser	1	0
2015-10-02 03:40:43 -0400	JustinMooser	1	0
2015-10-02 03:40:42 -0400	JustinMooser	1	0
2015-10-01 23:32:56 -0400	JustinMooser	1	0
2015-10-01 23:32:55 -0400	JustinMooser	2	0
2015-09-28 16:41:41 -0400	JustinMooser	1	0
2015-09-28 15:50:19 -0400	JustinMooser	1	0
2015-09-28 15:47:57 -0400	JustinMooser	1	0
2015-09-28 15:42:39 -0400	JustinMooser	1	0
2015-09-28 15:34:41 -0400	JustinMooser	3	0
2015-09-28 14:45:26 -0400	JustinMooser	1	0
2015-09-28 14:45:21 -0400	JustinMooser	1	0
2015-09-24 01:40:47 -0400	JustinMooser	1	0
2015-09-24 01:40:45 -0400	JustinMooser	1	0
2015-09-24 01:30:50 -0400	JustinMooser	1	0
2015-09-24 01:30:46 -0400	JustinMooser	1	0
2015-09-21 03:03:36 -0400	justin	1	0
2015-09-21 03:03:31 -0400	justin	1	0
2015-09-21 01:54:53 -0400	justin	1	0
2015-09-21 01:54:52 -0400	justin	1	0
2015-09-21 01:48:26 -0400	justin	1	0
2015-09-21 01:39:07 -0400	justin	2	0
2015-09-08 01:49:50 -0400	justin	1	0
2015-09-08 01:43:51 -0400	justin	1	0
2015-09-05 10:03:38 -0400	justin	1	0
2015-09-05 10:03:37 -0400	justin	2	0
2015-09-05 09:54:15 -0400	justin	1	0
2015-09-05 09:54:10 -0400	justin	2	0
2015-09-03 02:10:30 -0400	justin	1	0
2015-09-03 02:10:08 -0400	justin	4	0
2015-09-03 00:36:19 -0400	justin	12	0
2015-08-31 09:12:51 -0400	justin	1	0
2015-08-31 09:12:50 -0400	justin	2	0
