Date	Author	NumAffectedFiles	Contains .sql
2019-05-25 08:23:19 +0200	Michele	3	0
2019-05-25 08:19:51 +0200	Michele	1	0
2019-05-25 07:57:47 +0200	Michele	1	0
2019-05-25 07:53:40 +0200	Michele	1	0
2019-05-25 05:57:38 +0200	Michele	2	0
2019-05-24 16:23:59 +0200	Michele	1	0
2019-05-24 16:00:06 +0200	Michele	2	0
2019-05-24 15:40:13 +0200	Michele	6	0
2019-05-24 14:54:53 +0200	Michele	19	0
2019-05-24 12:46:12 +0200	Michele	1	0
2019-05-24 11:50:59 +0200	Michele	4	0
2019-05-24 11:16:55 +0200	Michele	5	0
2019-05-24 09:59:46 +0200	Michele	1	0
2019-05-24 09:40:27 +0200	Michele	2	0
2019-05-24 08:54:05 +0200	Michele	1	0
2019-05-24 08:20:11 +0200	Michele	62	0
2019-05-24 07:56:43 +0200	Michele	1	0
2019-05-24 07:51:15 +0200	Michele	2	0
2019-05-24 07:33:42 +0200	Michele	3	0
2019-05-24 07:21:55 +0200	Michele	2	0
2019-05-24 07:12:14 +0200	Michele	2	0
2019-05-24 06:40:14 +0200	Michele	2	0
2019-05-24 06:31:55 +0200	Michele	2	0
2019-05-24 06:25:22 +0200	Michele	3	0
2019-05-24 05:20:04 +0200	Michele	1	0
2019-05-24 05:00:28 +0200	Michele	2	0
2019-05-24 04:47:11 +0200	Michele	1	0
2019-05-23 16:26:37 +0200	Michele	3	0
2019-05-23 15:26:16 +0200	Michele	1	0
2019-05-23 14:43:51 +0200	Michele	1	0
2019-05-23 14:39:39 +0200	Michele	1	0
2019-05-23 14:31:35 +0200	Michele	1	0
2019-05-23 14:28:53 +0200	Michele	12	0
2019-05-23 14:22:54 +0200	Daniele	2	0
2019-05-23 14:22:33 +0200	Daniele	1	0
2019-05-23 13:40:45 +0200	Michele	1	0
2019-05-23 10:30:26 +0200	Michele	3	0
2019-05-23 10:25:16 +0200	Michele	12	0
2019-05-23 09:46:56 +0200	Michele	2	0
2019-05-23 08:55:15 +0200	Michele	1	0
2019-05-22 15:22:42 +0200	Michele	1	0
2019-05-22 14:10:01 +0200	Michele	1	0
2019-05-22 10:33:02 +0200	Michele	1	0
2019-05-22 10:17:46 +0200	Michele	1	0
2019-05-22 10:12:13 +0200	Michele	6	0
2019-05-22 09:19:25 +0200	Michele	1	0
2019-05-22 06:55:57 +0200	Michele	16	0
2019-05-22 06:30:09 +0200	Michele	2	0
2019-05-22 05:54:42 +0200	Michele	16	0
2019-05-22 05:37:46 +0200	Michele	1	0
2019-05-22 05:25:21 +0200	Michele	2	0
2019-05-22 05:10:43 +0200	Michele	1	0
2019-05-21 15:01:01 +0200	Michele	1	0
2019-05-21 11:37:10 +0200	Michele	1	0
2019-05-21 10:53:20 +0200	Michele	3	0
2019-05-21 10:22:15 +0200	Michele	3	0
2019-05-21 10:15:00 +0200	Michele	1	0
2019-05-21 10:03:18 +0200	Michele	1	0
2019-05-21 09:53:17 +0200	Michele	2	0
2019-05-21 09:13:37 +0200	Michele	8	0
2019-05-21 08:37:32 +0200	Michele	11	0
2019-05-21 04:56:50 +0200	Michele	1	0
2019-05-21 04:52:40 +0200	Michele	1	0
2019-05-21 04:37:04 +0200	Michele	3	0
2019-05-21 04:24:02 +0200	Michele	2	0
2019-05-21 03:56:02 +0200	Michele	24	0
2019-05-20 16:08:32 +0200	Matteo	3	0
2019-05-20 15:56:31 +0200	Matteo	1	0
2019-05-20 15:09:29 +0200	Michele	1	0
2019-05-20 15:05:37 +0200	Michele	1	0
