Date	Author	NumAffectedFiles	Contains .sql
2013-10-17 12:28:41 +0200	Jacob	1	0
2013-10-17 12:01:24 +0200	Jacob	1	0
2013-10-17 12:00:21 +0200	Jacob	3	0
2013-10-16 22:20:52 +0200	Jacob	7	0
2013-10-16 20:15:26 +0200	Jacob	1	0
2013-10-16 19:52:45 +0200	Jacob	4	0
2013-10-16 19:22:27 +0200	Jacob	33	1
2013-10-12 23:39:01 +0200	Jacob	1	0
2013-10-12 00:28:06 +0200	Jacob	1	0
2013-10-12 00:27:23 +0200	Jacob	1	0
2013-10-11 23:58:58 +0200	Jacob	1	0
2013-10-11 21:09:47 +0200	Jacob	1	0
2013-10-11 21:09:01 +0200	Jacob	1	0
2013-10-11 20:35:21 +0200	Jacob	1	0
2013-10-11 20:33:14 +0200	Jacob	1	0
2013-10-11 20:32:12 +0200	Jacob	1	0
2013-10-11 20:18:14 +0200	Jacob	1	0
2013-10-11 07:23:58 +0200	Jacob	80	1
