Date	Author	NumAffectedFiles	Contains .sql
2008-09	Alistair,symphony,pointybeard	175	0
2008-10	Alistair,rowanjl	11	0
2008-11	rowanjl,Rowan,Alistair,pointybeard,symphony	11	0
2008-12	ahwayakchih,Alistair,Scott,pointybeard,Rowan,rowanjl	288	0
2009-01	Nils,ahwayakchih,Nick,max,Alistair,nilshoerrmann,Scott,Rowan	224	0
2009-02	Nils,pointybeard,Alistair,rowan-lewis,ahwayakchih,carsten,Rowan,symphony	57	0
2009-03	Alistair,ahwayakchih,pointybeard,Nils,Nick	114	0
2009-04	Alistair,Richard,Scott,pointybeard,Nick	88	0
2009-05	Nick,symphony,Alistair,ahwayakchih,Scott	25	0
2009-06	bauhouse,symphony,Allen,Nick,Rowan	95	0
2009-07	Alistair,allen,Tony,Nathan,Nick,Rowan,bauhouse,Nils,Stephen,Allen,sirlancelot	218	1
2009-08	Rowan,Alistair,nickdunn,craig,Rainer,unknown,Nick,throlkim	177	2
2009-09	Rowan,Nils,Rainer,Alistair,nickdunn	53	0
2009-10	Alistair,Nick,craig	53	0
2009-11	Alistair	7	0
2009-12	pointybeard,allen,Alistair	45	1
2010-01	Nils,pointybeard,Nick,Rainer	55	0
2010-02	Nils,pointybeard,Alistair,Nick,Anthony	118	3
2010-03	Marco,craig,Rowan,Rainer,Brendan,Alistair,pointybeard,Tim	82	2
2010-04	Tony,Alistair,Brendan,pointybeard,Nils,Rainer	37	0
2010-05	Alistair,pointybeard,Nils,Nick	29	0
2010-06	Max,Alistair	2	0
2010-07	Brendan,Alistair,craig	82	2
2010-08	Simone,Jonas,Alistair,Allen,Creative,craig	22	1
2010-09	Andrrr,Huib,Brendan	10	0
2010-10	craig,nickdunn,Nils,Brendan,michael-e,Tony	97	0
2010-11	designermonkey,nickdunn,Brendan,Simone,Nils,craig,Rowan	184	1
2010-12	Nils,Simone,Rainer,craig,Brendan,michael-e,Huib	417	1
2011-01	Craig,Nils,Brendan,craig,michael-e,Simone,Rainer,Deploy,unknown,Jonas,Huib	337	0
2011-02	Brendan,Craig,Nils,Nick,michael-e,Simone,Jonas	122	1
2011-03	Brendan,Nils,Simone,Rowan,Jonas,Rainer,Craig	174	1
2011-04	Brendan,Craig,Simone,Huib,michael-e,Nils	92	2
2011-05	Brendan,Jonas,Simone,ahwayakchih,Huib,michael-e	52	0
2011-06	Brendan,ahwayakchih,Allen,Jonas,Nils,Nick,Simone	130	0
2011-07	Brendan,Huib,ahwayakchih,Rainer	67	0
2011-08	Brendan,remie,Nils,Nick	212	0
2011-09	Brendan,Remie,ahwayakchih,Nils	113	2
2011-10	Remie,Nils,Simone,Brendan,John,Frank,Nick,wilhelm-murdoch	468	1
2011-11	eKoeS,Brendan,Nils,Rowan,Simone	286	1
2011-12	Brendan,Simone,Nils,Stephen,eKoeS,Giel,Rowan	219	2
2012-01	Nils,Brendan	8	0
2012-02	Nils,michael-e,Simone,Brendan,Tony,Giel,Vlad	180	0
2012-03	Marco,David,Giel,andrrr,Nils,Brendan,Nick,Jonas,Vlad,Allen,michael-e,Huib,Stephen,Tony,Ben,Rowan,Nicolas	579	1
2012-04	Brendan,Nils,Giel,David	209	0
2012-05	Jonas,Brendan,David,Nils,Tony,Remie,Vlad	122	0
2012-06	Brendan	29	0
2012-07	Nils,Brendan,Rowan,Jonas,jmoont,Vlad,John	106	4
2012-08	Nils,Brendan,6ui11em,Huib,Jonas,Rowan	132	0
2012-09	Rowan,Nils,John,Brendan,Jonas,Alistair,Simone,marlus	51	0
2012-10	Allen,Nils,John,Brendan,jmoont,Nicolas,Vlad,6ui11em,michael-e,Tony	62	1
2012-11	John,Nils,Allen,Brendan,Nicolas,David,Marco	112	0
2012-12	John,Nicolas,Brendan,Alistair	95	0
