Date	Author	NumAffectedFiles	Contains .sql
2014-10	Georg	29	2
2014-12	Georg	111	2
2015-01	Georg	1	0
2015-04	Georg	53	0
2015-06	Georg	3	0
2015-07	Georg	2	0
2015-08	Georg	1	0
2015-10	Georg	2	0
2016-10	Georg,Josef	19	0
2017-05	Georg	26	0
