Date	Author	NumAffectedFiles	Contains .sql
2013-04	Hanno,Tarek	298	4
2013-05	Hanno,Tarek,Alexis	105	0
2013-06	Hanno,Alexis	15	0
2013-07	Hanno	318	0
2013-08	Hanno	273	0
2013-09	Hanno	288	0
2013-10	Hanno	16	0
2013-11	Victor,Hanno,MikeNicholls	205	0
2013-12	Victor,Hanno	125	0
2014-01	Victor,Hanno,Thomas,Morris	162	0
2014-02	Victor,Hanno,Marek	176	0
2014-03	Graydon,Victor,Hanno,Ryan	186	0
2014-04	Graydon,Victor,Hanno,Peter	193	3
2014-05	Graydon,Victor,Hanno	324	1
2014-06	Victor,Hanno,Graydon	382	3
2014-07	Graydon,Hanno,Victor	472	4
2014-08	Graydon,Hanno,Eleftherios	176	5
2014-09	Hanno,Ryan,Corey,Graydon	104	1
2014-10	Hanno	340	0
2014-11	Jared,Hanno	151	1
2014-12	Hanno,Jared	82	0
2015-01	Jared,Hanno	208	16
2015-02	Hanno,requires.io,boostrack,Jared	593	0
2015-03	Hanno,Jared,Michael	151	0
2015-04	Hanno,Jared	363	0
2015-05	Jared,Hanno	404	0
2015-06	Jared,Hanno	440	1
2015-07	Hanno	954	2
2015-08	Hanno	446	0
2015-09	Hanno,Tom	476	2
2015-10	Hanno	395	0
2015-11	Hanno	338	0
2015-12	Hanno	92	0
2016-01	Hanno	416	2
2016-02	Hanno	297	0
2016-03	Hanno	247	1
2016-04	Hanno	435	0
2016-05	Hanno	420	0
2016-06	Hanno	61	0
2016-07	Hanno	92	0
2016-08	Hanno	274	0
2016-09	Hanno	39	1
2016-11	Hanno	19	0
2017-01	Hanno	155	1
2017-02	Hanno	40	0
2017-03	Hanno,atilasoft	306	2
2017-06	Hanno,Jarnu	230	0
2017-07	Hanno	42	0
2017-08	Hanno	93	0
2017-12	Victor	1	0
2018-02	Victor	1	0
2018-05	Victor	1	0
2018-08	Victor	2	0
